,Name,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,"OPP PTS
OFF TOV","OPP PTS
2ND CHANCE","OPP PTS
FB","OPP PTS
PAINT",DEF WS
1,Donovan Williams,ATL,21,2,1,1,2.1,60,1,40,40,0,0,0,0,2,0,1,2,0.042
2,Malcolm Hill,CHI,27,5,4,1,1.8,65.2,0.6,21.4,25,0,0,0,0,0.4,0.2,0.4,0.4,0.037
3,Dereon Seabron,NOP,23,5,2,3,2.3,79.2,0,0,0,0,0,0,0,0.4,0.6,0,1.2,0.029
4,Stanley Umude,DET,24,1,0,1,2.1,80,0,0,0,1,100,1,100,0,4,0,2,0.03
5,Marko Simonovic,CHI,23,7,3,4,2.8,80.9,0.1,5.9,9.1,0,0,0,0,1,1.1,0.3,2,0.039
6,Tyler Dorsey,DAL,27,3,2,1,2.8,81.3,0.3,10,14.3,0,0,0,0,0.7,1.3,1.7,1.3,0.031
7,Xavier Moon,LAC,28,4,2,2,4.9,82.5,0.8,15,20,0,0,0,0,1.5,1.5,0.8,6,0.056
8,Jordan Schakel,WAS,25,2,0,2,3.1,83.3,0,0,0,0.5,100,0,0,0,0,0,3,0.033
9,Isaiah Mobley,CLE,23,12,8,4,7,86.1,1.3,17.4,25.8,0.3,21.1,0.3,27.3,1.2,1.3,0.8,6.3,0.076
10,Chris Silva,DAL,26,1,1,0,3,87.5,0,0,0,0,0,0,0,0,0,2,4,0.04
11,Facundo Campazzo,DAL,32,8,2,6,6.5,89,0.3,4.1,5.4,0.8,75,0,0,2,1.3,1,6,0.065
12,Dylan Windler,CLE,26,3,3,0,3.5,90,0,0,0,0.3,50,0,0,0.7,0,0,2,0.031
13,Scotty Pippen Jr.,LAL,22,6,1,5,5.3,90.9,0.3,5.7,9.5,0.3,50,0.2,12.5,1.5,1.8,0,4.7,0.048
14,Vernon Carey Jr.,UTA,22,11,8,3,2.6,91.9,0.7,29.6,38.1,0.2,50,0.2,50,0.5,0.6,0.6,1.6,0.024
15,Alize Johnson,SAS,27,4,1,3,7.4,92.1,2,21.1,29.6,0.3,25,0,0,1.8,0.3,1.3,6,0.066
16,Joe Wieskamp,TOR,23,9,6,3,5.5,92.5,0.4,6.8,9.1,0,0,0,0,1.7,1.1,1.4,3.6,0.051
17,Greg Brown III,POR,21,16,10,6,5.8,92.6,1.1,17.5,23.6,0.3,28.6,0.3,38.5,2,1.5,1.1,5,0.053
18,Carlik Jones,CHI,25,7,4,3,8,93.3,0.6,6.9,10,0.3,15.4,0,0,1.1,1.6,2.1,5.7,0.07
19,Jarrell Brantley,UTA,27,4,0,4,9.7,94.9,1.3,9.3,14.3,0,0,0.5,28.6,1.8,0.8,1.5,6,0.075
20,Mac McClung,PHI,24,2,2,0,20.5,95.7,3.5,15.2,20.6,0,0,0,0,10,3.5,7.5,16,0.178
21,Boban Marjanovic,HOU,34,31,7,24,5.5,96.1,1.3,22.6,30.5,0.2,17.2,0.1,16.7,1.9,1.1,1.3,4.2,0.043
22,Tony Bradley,CHI,25,12,5,7,2.8,96.2,0.8,27.8,37,0.1,20,0.1,25,0.8,1,1,2.5,0.024
23,Lester Quinones,GSW,22,4,4,0,4.5,97.6,0.5,8.7,13.3,0.3,50,0,0,2,1.3,0,2,0.035
24,Ron Harper Jr.,TOR,23,9,6,3,5.3,98,0.4,9.3,11.8,0,0,0.1,25,0.8,1.1,0.4,3.6,0.038
25,Leandro Bolmaro,UTA,22,14,8,6,4.9,98,0.2,4,6.4,0.2,30,0.1,7.7,1.6,1.1,1.8,3.9,0.036
26,Trevelin Queen,IND,26,7,2,5,10,98,1.3,13.8,20.9,0.3,14.3,0.7,50,2.9,2.1,1.7,7.7,0.073
27,Trevor Hudgins,HOU,24,5,0,5,5.7,98.3,0,0,0,0,0,0,0,2,0.2,1.8,4,0.04
28,Kendall Brown,IND,20,6,1,5,6.7,99,0.7,8.9,13.8,0.7,36.4,0,0,2.2,3,1.5,6.7,0.055
29,Alex Len,SAC,30,26,15,11,6.2,100,1.4,19.4,27.3,0.2,12.9,0.4,68.8,2.1,1.7,1.7,5.6,0.044
29,Micah Potter,UTA,25,7,4,3,7.5,100,1.9,22,29.5,0.1,16.7,0,0,4.6,0.7,3.4,7.4,0.052
29,Michael Foster Jr.,PHI,20,1,1,0,1,100,0,0,0,0,0,0,0,0,0,0,2,0.007
32,Dalen Terry,CHI,20,38,19,19,5.6,101.5,0.7,11.7,17.4,0.3,28.2,0.1,20.8,2.4,1.4,1.3,4.5,0.036
33,Sam Merrill,CLE,27,5,4,1,11.7,102.5,1.8,16.7,24.3,0.8,28.6,0,0,2.8,3,1,10.4,0.071
34,Jamal Cain,MIA,24,18,10,8,13.3,102.5,2.1,14.2,21.1,0.6,23.9,0.1,5.3,5.3,3.4,2.8,11.3,0.084
35,Dean Wade,CLE,26,44,30,14,20.3,103.2,3,14.6,21.7,0.6,19.6,0.5,22.8,6,5.3,5.5,20,0.118
36,Buddy Boeheim,DET,23,10,2,8,9,103.2,0.4,4.3,6.6,0.2,25,0,0,3.2,2.2,3.9,9.2,0.051
37,Jared Butler,OKC,22,6,3,3,12.8,103.6,0.5,3.4,5.2,0.8,50,0,0,4.3,4,3.5,14.7,0.073
38,Furkan Korkmaz,PHI,25,37,24,13,9.6,103.7,1,9.9,15.1,0.3,13.5,0.1,8.8,4.1,2.5,3.2,10.2,0.056
39,Christian Koloko,TOR,23,58,29,29,13.8,103.7,1.5,11,15.8,0.4,13.1,1,49.6,3.9,2.9,4.4,11.9,0.079
40,Isaiah Todd,WAS,21,6,2,4,10.2,103.7,1.7,15.2,20.8,0.2,8.3,0,0,3.8,2.8,3.3,12,0.06
41,Mamadi Diakite,CLE,26,22,15,7,8,103.9,1,13.3,21.6,0.2,13.8,0.4,52.9,2.4,2.1,1.1,7,0.044
42,James Johnson,IND,36,18,7,11,9,103.9,1.4,17.3,24.5,0.4,21.9,0.3,60,3.9,1.6,2.1,8.1,0.051
43,Vince Williams Jr.,MEM,22,15,7,8,7,104,0.7,12,18.3,0.4,30,0.1,20,2.7,1.5,2.5,7.3,0.039
44,Kira Lewis Jr.,NOP,22,25,11,14,9.4,104,1.1,10.9,16.2,0.4,21.7,0.1,11.1,3.3,3.2,2.8,9,0.052
45,Olivier Sarr,OKC,24,9,5,4,12.6,104.2,2.1,14.7,22.9,0.1,7.7,0.6,55.6,4.2,4.8,2.9,12.4,0.068
46,Ricky Rubio,CLE,32,33,23,10,17.2,104.2,1.8,11.2,17.5,0.8,31,0.2,10.3,5.1,4.5,4.9,17.2,0.094
47,Tyrese Martin,ATL,24,16,10,6,4.1,104.4,0.4,10.9,16.3,0.1,11.1,0,0,1.1,1.3,0.8,4.9,0.022
48,Jack White,DEN,25,17,13,4,3.9,104.5,0.6,17.7,22,0.2,42.9,0.1,25,1.5,0.5,0.7,3.3,0.02
49,Braxton Key,DET,26,3,0,3,3,104.5,0.3,6.7,12.5,0,0,0,0,0.3,3,1.3,3.3,0.019
50,Andre Iguodala,GSW,39,8,3,5,14.1,104.7,1.8,11.3,16.1,0.5,15.4,0.4,30,4.9,2.9,2.8,15,0.078
51,Lindy Waters III,OKC,25,41,20,21,12.9,104.8,1.4,10.3,15.2,0.3,15.2,0.3,32.4,3.3,4,2.2,10.9,0.068
52,Robert Williams III,BOS,25,35,24,11,23.5,105,5.4,20.9,28.9,0.6,21.2,1.4,41,7.5,5.1,6.2,21.7,0.124
53,KZ Okpala,SAC,24,35,19,16,7.1,105,0.8,10.2,15.4,0.2,17.5,0.2,31.8,2.5,1.9,1.7,7.4,0.039
54,Jock Landale,PHX,27,69,35,34,14.2,105.1,2.3,16.4,24,0.2,11.2,0.4,29.1,5.5,3.3,3.7,14.2,0.076
55,Saben Lee,PHX,24,25,15,10,14.9,105.1,1.3,8.2,12.2,0.8,27.1,0,2.4,5.4,4.4,4.7,16.3,0.08
56,Goga Bitadze,ORL,23,38,13,25,12,105.4,2,16.7,24,0.4,20.8,0.7,44.8,4.2,3.6,2.9,9.9,0.061
57,Garrett Temple,NOP,37,25,16,9,6.5,105.5,0.5,6.9,10.1,0.4,23.1,0.1,14.3,2.6,2.2,1.9,6.8,0.035
58,Jordan McLaughlin,MIN,27,43,22,21,15.8,105.9,1.1,6.5,9.7,0.7,24.4,0.1,5.3,6,4.3,4.7,15.7,0.081
59,Josh Minott,MIN,20,15,7,8,6.4,105.9,1.3,19.4,27,0.3,26.7,0.4,54.5,1.8,1.3,1.3,7.2,0.034
60,Ryan Arcidiacono,POR,29,20,9,11,8.6,105.9,0.8,9,13.8,0.3,15.2,0,0,4,1.9,3.2,8.3,0.044
61,Andre Drummond,CHI,29,67,32,35,12.7,106,4.6,35.3,52.9,0.7,26.8,0.4,33.3,4,3.8,2.9,11.8,0.064
62,Derrick Jones Jr.,CHI,26,64,29,35,14,106,1.5,9.8,15,0.5,19.2,0.6,39.8,4.8,3.7,3.9,15.5,0.07
63,Dennis Smith Jr.,CHA,25,54,19,35,25.7,106.2,2.6,9.3,13.8,1.4,30.2,0.5,15.2,8.1,7.4,5.4,25.4,0.125
64,Sterling Brown,LAL,28,4,2,2,6.1,106.3,1.3,15.2,22.7,0.8,50,0,0,2.5,3.3,3.5,5.5,0.036
65,Sam Hauser,BOS,25,80,55,25,16.1,106.4,2.1,12.1,17.6,0.4,18.5,0.3,13.6,5.2,4.4,4.8,16.6,0.079
66,Payton Pritchard,BOS,25,48,32,16,13.4,106.5,1.3,9.4,13.3,0.3,16.5,0,1.5,4.3,3.4,4.1,13.8,0.064
67,Javonte Green,CHI,29,32,13,19,15,106.5,1.9,11.9,17.7,0.8,30.4,0.7,32.3,4.8,3.8,3.3,14.1,0.074
68,Alex Caruso,CHI,29,67,33,34,23.5,106.5,2.3,9.9,14.3,1.5,35,0.7,28,7.4,5.3,5.5,20.4,0.112
69,Blake Griffin,BOS,34,41,27,14,13.9,106.6,2.6,19.5,26.8,0.3,17.1,0.2,20,4.1,3.1,4.3,13,0.066
70,Orlando Robinson,MIA,22,31,18,13,13.7,106.6,2.5,20.1,28.7,0.4,14.5,0.4,41.4,4.8,3.2,4,11.7,0.066
71,Jaren Jackson Jr.,MEM,23,63,41,22,28.4,106.6,5,15.9,23.8,1,20,3,67,8.3,8.1,8,25.9,0.137
72,Brook Lopez,MIL,35,78,57,21,30.4,106.6,4.7,13.5,18.6,0.5,12.8,2.5,66.8,10.1,7.6,7.5,29.7,0.145
73,Ish Wainright,PHX,28,60,33,27,15.3,106.6,1.6,9.7,14.2,0.6,28.6,0.4,22.9,5.2,4.3,3.6,14.7,0.074
74,Dyson Daniels,NOP,20,59,33,26,17.7,106.7,2.6,14,20.6,0.7,23.8,0.2,12,7,4.7,4.7,17.4,0.086
75,Willy Hernangomez,NOP,29,38,23,15,12,106.8,3.2,26.2,37.3,0.4,18.9,0.3,31.7,4.4,3.5,4.1,13,0.059
76,George Hill,IND,37,46,27,19,18.1,106.9,1.5,7.7,11.4,0.6,25.2,0.1,7.5,5.6,4.9,5.1,18.6,0.084
77,PJ Dozier,SAC,26,16,11,5,5,107,0.8,17.1,28.3,0.4,42.9,0.1,14.3,1.8,1.6,1.4,4.6,0.023
78,Matthew Dellavedova,SAC,32,32,19,13,6.6,107.1,0.4,5.4,8.4,0.2,21.2,0,0,2.9,2.2,1,6.5,0.032
79,Jevon Carter,MIL,27,81,57,24,22.4,107.2,2.1,8.4,12,0.8,27.7,0.4,13.7,7.7,6.4,5.9,22.8,0.103
80,Derrick White,BOS,28,82,57,25,28.3,107.2,2.9,9.8,13.9,0.7,18.9,0.9,29.6,8.5,7.5,7.2,28.6,0.13
81,Chimezie Metu,SAC,26,66,41,25,10.4,107.3,2.3,20.6,30.4,0.3,22,0.3,36.2,2.8,2.6,2.3,11,0.05
82,Miles McBride,NYK,22,64,36,28,11.9,107.3,0.6,4.7,6.9,0.6,35.2,0.1,15.1,3.5,2.9,2.2,10.1,0.055
83,Damion Lee,PHX,30,74,40,34,20.4,107.3,2.5,12.4,18.4,0.4,13.3,0.1,4.2,7.3,4.9,5.7,20.7,0.094
84,Xavier Cooks,WAS,27,10,2,8,12.6,107.3,2.2,15.2,22.7,0.6,22.2,0.4,33.3,4.5,4.1,2.5,13,0.062
85,Ousmane Dieng,OKC,20,39,20,19,14.6,107.4,2.2,14.1,22.2,0.4,16.1,0.2,14.3,3.8,4.8,3.9,15.2,0.066
86,Larry Nance Jr.,NOP,30,65,34,31,21.2,107.4,3.8,18.4,28.1,0.9,20.3,0.6,33.3,8.4,6.3,5.2,20.7,0.097
87,Zeke Nnaji,DEN,22,53,34,19,13.7,107.4,1.4,9.9,14.9,0.3,14.3,0.4,29.5,5.2,3.8,3.7,14.9,0.062
88,Desmond Bane,MEM,25,58,38,20,31.7,107.4,4.3,12.3,18.5,1,16.6,0.4,9.3,10.1,9.5,8.9,31,0.145
89,Devon Dotson,WAS,23,6,1,5,8.9,107.5,0.7,8.5,12.5,0.8,38.5,0,0,4,2,1.5,7.3,0.039
90,Ish Smith,DEN,34,43,25,18,9.3,107.5,1.1,11.6,16.6,0.2,14.3,0.2,18.4,3.9,2.3,2.4,9.2,0.042
91,John Konchar,MEM,27,72,45,27,20.7,107.5,3.4,15.2,22.8,1.1,27.6,0.3,12.4,6.8,6.1,5.8,20.7,0.094
92,Serge Ibaka,MIL,33,16,11,5,11.6,107.6,1.8,15.3,21.6,0.1,7.7,0.4,46.7,3.5,2.7,2.6,10.9,0.05
93,Mike Muscala,BOS,31,63,32,31,15,107.6,2.6,16.1,24.6,0.2,11.1,0.4,27.6,4.2,4.7,3.2,15.5,0.07
94,Landry Shamet,PHX,26,40,19,21,20.2,107.7,1.4,7,10.3,0.7,18.7,0.1,5.7,7,5.5,4.5,18.9,0.091
95,Jonathan Isaac,ORL,25,11,8,3,11.3,107.7,2.6,25,36.7,1.3,56,0.4,30.8,2.9,3.2,3.1,10,0.05
96,Derrick Rose,NYK,34,27,12,15,12.5,107.8,1.2,8.2,12.6,0.3,13.7,0.2,17.9,5.1,4.4,3.6,13.2,0.058
97,Khem Birch,SAS,30,20,9,11,8.1,107.8,0.9,11.8,16.7,0.3,13.2,0.3,35.7,2.7,2.1,2.6,7.3,0.034
98,Johnny Davis,WAS,21,28,10,18,15.1,107.9,2,12.5,18,0.4,18.5,0.3,17.8,5.3,4.4,4,16.6,0.068
99,Duane Washington Jr.,NYK,23,31,17,14,12.7,107.9,1.1,8.5,12.4,0.2,13,0.1,9.5,4.8,3.1,3.5,13.4,0.058
100,Jrue Holiday,MIL,33,67,50,17,32.6,107.9,3.9,10.7,15,1.2,25.5,0.4,10.4,10.5,8.5,7.8,31.7,0.143
101,Luke Kornet,BOS,27,69,45,24,11.7,107.9,1.6,12.5,18.1,0.2,12.2,0.7,55.4,3.5,3.6,3.7,11.6,0.052
102,Jordan Hall,SAS,21,9,1,8,9.2,108,1,12.9,18,0.1,6.7,0,0,4.7,1.8,2.6,9.8,0.04
103,Cedi Osman,CLE,28,77,48,29,20.1,108,2,10,15.5,0.5,15.6,0.1,7.7,6.2,5.4,5.2,19.9,0.088
104,Josh Okogie,PHX,24,72,38,34,18.8,108,2,10.2,15.7,0.8,25.5,0.5,21.8,6.3,5.1,5.5,18.8,0.083
105,Moses Brown,BKN,23,36,17,19,8.2,108.1,2.3,26.2,39.4,0.1,10.8,0.4,58.3,2.8,2.2,2.9,7.4,0.036
106,Immanuel Quickley,NYK,24,81,47,34,28.9,108.1,3.4,11,16.6,1,24.9,0.2,6.5,9,8.1,6.5,26.4,0.125
107,Tre Mann,OKC,22,67,31,36,17.7,108.2,1.9,10.4,16.5,0.6,19.7,0.2,8.7,5.2,5.9,4.1,19.2,0.075
108,Brandon Clarke,MEM,26,56,32,24,19.5,108.3,3.9,17.7,27.7,0.6,18.6,0.7,25.9,6.9,6.2,5.4,18.3,0.085
109,Wesley Matthews,MIL,36,52,37,15,15.8,108.3,1.5,8.7,12.3,0.4,18.9,0.3,16.3,5.2,4.6,4.3,16.3,0.069
110,Kennedy Chandler,MEM,20,36,22,14,7.8,108.4,0.8,10.3,15.8,0.3,24,0.1,16.7,3.1,1.8,3.3,7.8,0.034
111,T.J. Warren,PHX,29,42,26,16,16.4,108.4,2.3,13.1,19.6,0.5,20.2,0.3,14.6,6.2,5,3.7,17.7,0.072
112,Frank Ntilikina,DAL,24,47,20,27,12.9,108.4,1.2,8.6,12.7,0.3,21.6,0.1,14,3.7,3.7,2.6,13.1,0.058
113,Kai Jones,CHA,22,46,13,33,11.9,108.4,1.9,14.6,22.2,0.4,22.7,0.7,36.6,4.9,3.8,3.2,12.3,0.051
114,Jose Alvarado,NOP,25,61,30,31,21.5,108.4,1.9,8.7,12.5,1.1,27.9,0.2,9.2,7.7,5.6,6.7,21.5,0.092
115,Zion Williamson,NOP,22,29,17,12,33,108.4,5,14.8,21.4,1.1,18,0.6,19,13.1,9.7,9.9,34.3,0.142
116,Ja Morant,MEM,23,61,40,21,31.9,108.5,4.9,13.9,20.5,1.1,21.3,0.3,6.7,10.1,9.7,9.2,32.1,0.135
117,Dillon Brooks,MEM,27,73,46,27,30.3,108.5,2.7,8.4,12.2,0.9,17.9,0.2,6.3,9.1,8.6,8.1,28.5,0.128
118,Caris LeVert,CLE,28,74,45,29,30.2,108.5,3.1,10.5,15.8,1,22.9,0.3,10.5,9.6,7.9,8,29.4,0.128
119,Svi Mykhailiuk,CHA,26,32,16,16,14.6,108.5,1.2,7.9,11.3,0.5,22.7,0.1,8.7,5.4,3.8,3.5,16.9,0.061
120,Rudy Gay,UTA,36,56,29,27,14.6,108.6,2.3,14.8,22.1,0.3,16.1,0.3,16.7,4.8,4.2,5.2,15.2,0.062
121,Cameron Johnson,BKN,27,42,25,17,28.6,108.7,3.6,12,18.4,1.2,26.7,0.3,9.9,9.2,8.3,8,30,0.119
122,JD Davison,BOS,20,12,11,1,5.5,108.7,0.6,9.3,14,0.2,22.2,0.2,40,2.4,2.3,2.3,5.7,0.023
123,Terry Taylor,CHI,23,31,13,18,8.5,108.8,0.6,7.6,11.6,0.1,6.5,0.2,18.2,3.5,2.3,2.4,8,0.037
124,Jaxson Hayes,NOP,23,47,22,25,13,108.8,2,15.3,22.4,0.4,17.7,0.4,33.9,4.6,3.1,3.4,12.7,0.055
125,Jarrett Allen,CLE,25,68,44,24,32.6,108.8,6.5,21,30.3,0.8,16.4,1.2,41.2,10.8,7.4,9,30.9,0.134
126,Khris Middleton,MIL,31,33,25,8,24.3,108.8,3.4,12.2,17,0.7,21.7,0.2,6.8,8.3,6.5,5.8,22.9,0.102
127,Darius Garland,CLE,23,69,40,29,35.5,108.8,2.3,6.7,10,1.2,22.7,0.1,3.8,10.8,8.8,9.5,33.3,0.146
128,Steven Adams,MEM,29,42,28,14,27,109,6.5,22.2,31.5,0.9,20.6,1.1,34.1,7.5,7.7,7.2,26.7,0.109
129,Evan Mobley,CLE,22,79,48,31,34.4,109,6.6,20,29.7,0.8,14.9,1.5,43.8,10.9,8.5,9,31.1,0.14
130,Grant Williams,BOS,24,79,55,24,25.9,109,3.5,13.4,19,0.5,15.7,0.4,15.7,8.2,6.2,6.9,26.1,0.105
131,Isaac Okoro,CLE,22,76,48,28,21.7,109,1.8,8.5,12.5,0.7,21.8,0.4,18.1,6.9,5.3,5.5,21.6,0.09
132,Grayson Allen,MIL,27,72,53,19,27.4,109.1,2.4,8.2,11.4,0.9,23.4,0.2,6.3,8.9,7.3,7.4,27.8,0.111
133,Dru Smith,BKN,25,15,7,8,10.6,109.1,1.5,13.2,20.2,0.7,34.5,0.3,25,3.5,2.7,2,10,0.043
134,Luke Kennard,MEM,27,59,37,22,22.3,109.1,2.4,10.4,15.6,0.5,15.8,0.1,3.6,6.4,6.5,5.9,23.2,0.088
135,Giannis Antetokounmpo,MIL,28,63,47,16,32.1,109.2,9.6,26.8,37.7,0.8,18.7,0.8,25.1,10,8.4,8.7,32.1,0.131
136,Darius Bazley,PHX,23,43,19,24,14.3,109.2,2.4,15.7,23.9,0.5,21.6,0.8,42.5,4.9,4.7,3.3,15.6,0.059
137,Draymond Green,GSW,33,73,41,32,31.5,109.2,6.3,18.5,27.1,1,22,0.8,34.9,11.8,8.3,9.1,30.8,0.127
138,Kenrich Williams,OKC,28,53,26,27,22.8,109.2,3.1,13.7,20.9,0.8,21.1,0.3,14.3,6.8,6.5,5.2,23.4,0.091
139,Nikola Jovic,MIA,20,15,7,8,13.6,109.2,1.5,11.9,19,0.5,19.4,0.1,20,4.5,3.3,2.3,14.3,0.056
140,Malcolm Brogdon,BOS,30,67,46,21,26,109.3,3.6,13.2,19.2,0.7,19.4,0.3,9.6,8.6,7,7,26,0.104
141,Karl-Anthony Towns,MIN,27,29,15,14,33,109.4,6.5,18.1,27,0.7,14.4,0.6,16.3,12.9,9.4,10.1,32.5,0.131
142,Garrison Mathews,ATL,26,54,16,38,12.7,109.5,1.1,8.2,12.5,0.4,20.9,0.1,5.8,6.1,3.9,4.1,11.4,0.05
143,Anthony Davis,LAL,30,56,31,25,34,109.5,9.1,24.8,35.7,1.1,20.8,2,59.1,11.4,8.9,11.3,35.6,0.133
144,Markieff Morris,DAL,33,35,17,18,10.1,109.5,1.7,15,21.2,0.3,19.6,0.1,12.5,3.5,2.4,3.5,11.1,0.043
145,Hamidou Diallo,DET,24,56,12,44,17.8,109.5,2.4,13.6,20.2,0.9,28.5,0.3,16.8,5.9,5,3.9,18.5,0.071
146,Vit Krejci,ATL,23,29,15,14,5.7,109.5,0.7,12.5,18.7,0.2,20.8,0,10,2.3,1.7,1.2,6.1,0.022
147,Darius Days,HOU,23,4,0,4,6.2,109.6,1.3,22.7,35.7,0,0,0.3,50,1.8,0.3,2.3,5,0.024
148,Montrezl Harrell,PHI,29,57,35,22,11.9,109.6,1.6,13.3,20,0.3,16,0.4,36.2,4.2,3.3,3.8,12.8,0.048
149,Bismack Biyombo,PHX,30,61,33,28,14.3,109.7,2.8,18.4,28.6,0.3,13.5,1.4,61.5,4.5,4.5,3.8,13.9,0.056
150,Kevon Harris,ORL,26,34,12,22,13.4,109.7,1.2,9.2,14.3,0.5,20.5,0.1,11.4,5.1,4,3.8,12.9,0.052
151,Rui Hachimura,LAL,25,63,38,25,23.3,109.7,3.7,14.1,20.5,0.3,10.6,0.4,15.9,8.9,6.8,7.7,25.4,0.09
152,Raul Neto,CLE,31,48,31,17,10.5,109.8,0.8,7.1,11.3,0.4,23.6,0.1,6.9,3.9,3.1,1.8,10.5,0.04
153,Kevin Love,MIA,34,62,35,27,20,109.8,5.5,28.7,41.1,0.3,9.6,0.2,14.8,6.6,4.9,5.4,20,0.078
154,Pat Connaughton,MIL,30,61,43,18,23.7,109.9,3.8,14.4,20.9,0.6,20.6,0.2,8.1,7.2,6.9,6,25.3,0.091
155,Nicolas Batum,LAC,34,78,44,34,21.9,110,3,13.5,20.4,0.7,19.5,0.6,26.5,8.2,6.8,6.6,23.8,0.085
156,Aaron Holiday,ATL,26,63,32,31,13.4,110,0.8,5.9,9,0.6,25.7,0.2,14.3,4.9,4.2,3.6,14.3,0.051
157,Dewayne Dedmon,PHI,33,38,23,15,11.2,110,2.6,23.1,35.6,0.2,13.2,0.5,57.6,4.8,3.5,3.3,11.3,0.045
158,Haywood Highsmith,MIA,26,54,28,26,18,110,2.4,13.5,20.1,0.7,22.4,0.3,24.6,5.8,4.6,4.3,16.6,0.069
159,Danny Green,CLE,36,11,6,5,12.6,110,1,8,13.1,0.5,20.7,0.3,15,4.3,4.3,2.2,11.5,0.049
160,Edmond Sumner,BKN,27,53,33,20,13.9,110.1,1.2,8.6,13.1,0.6,26.7,0.2,10.8,5.5,4.5,3.7,14.2,0.054
161,Matt Ryan,MIN,26,34,15,19,9.1,110.1,0.6,6.7,10,0.1,13.9,0,3.4,3.7,2.9,3.1,10,0.036
162,Coby White,CHI,23,74,37,37,23.4,110.1,2.6,11,16.3,0.7,18.2,0.1,4.1,7.6,6.6,6.1,21.9,0.089
163,Ayo Dosunmu,CHI,23,80,40,40,26.2,110.1,2.2,8.1,11.5,0.8,18.8,0.3,13.8,8.9,6.7,7.7,26,0.1
164,Xavier Tillman,MEM,24,61,40,21,19.3,110.1,3,15.5,23,1,24.6,0.5,21.2,6.9,5.6,6.4,20.2,0.073
165,Franz Wagner,ORL,21,80,33,47,32.6,110.1,3.2,9.8,14.1,1,19.3,0.2,6.8,11.6,8.4,9.6,31.6,0.123
166,Shake Milton,PHI,26,76,52,24,20.6,110.2,2,9.6,14.5,0.3,9.3,0.2,8.6,7.4,6,6.5,21.8,0.079
167,Robert Covington,LAC,32,48,20,28,16.2,110.2,2.8,16.4,25.2,0.8,30.6,0.7,38.8,5.7,5.5,4.1,16.3,0.061
168,Santi Aldama,MEM,22,77,47,30,21.8,110.2,3.7,16.2,24,0.6,15.9,0.6,27.9,7.3,6.6,6.2,21.9,0.082
169,Isaiah Hartenstein,NYK,25,82,47,35,19.9,110.2,4,19.2,28.1,0.6,22.9,0.8,51.2,6.1,4.9,4.7,17.8,0.075
170,Joel Embiid,PHI,29,66,43,23,34.6,110.2,8.4,24.3,35.7,1,19.2,1.7,52.1,11.3,9.5,10.7,32.6,0.127
171,JT Thor,CHA,20,69,22,47,14,110.2,1.7,11.5,16.6,0.3,13.8,0.3,24,5.5,4,3.8,15,0.052
172,Mark Williams,CHA,21,43,18,25,19.3,110.3,4.9,23.2,33.9,0.7,21.2,1,48.9,6.2,5.4,5.5,21.2,0.071
173,Kevin Durant,PHX,34,47,34,13,35.6,110.3,6.3,16.6,25.2,0.7,14.5,1.4,26.7,12.9,10.8,10.9,35.2,0.13
174,Rudy Gobert,MIN,31,70,34,36,30.7,110.3,8.3,26,38.7,0.8,17.1,1.4,42.6,11.5,8.1,9.3,31.2,0.111
175,Matisse Thybulle,POR,26,71,38,33,16.9,110.3,1.4,8.5,12.9,1.2,35.6,0.5,22.7,6,4.8,5,18.5,0.063
176,Gabe York,IND,29,3,1,2,18.6,110.3,2,9.4,14.6,0.7,25,0,0,7.7,7.7,5,21.3,0.067
177,Anthony Gill,WAS,30,59,21,38,10.6,110.4,1.1,10,14,0.1,8.2,0.2,17.6,3.7,2.8,2.5,10.8,0.04
178,Xavier Sneed,CHA,25,4,0,4,12.1,110.4,1.3,8.5,14.7,0,0,0.3,11.1,7.5,4.3,2.8,12,0.046
179,Donovan Mitchell,CLE,26,68,44,24,35.8,110.4,3.3,9.7,14.2,1.5,28.9,0.4,11.9,11.5,8.2,9.9,33,0.131
180,Obi Toppin,NYK,25,67,37,30,15.7,110.4,2.4,13.9,20.5,0.3,14.6,0.2,11.7,5.3,4.1,3.9,15.2,0.059
181,Austin Reaves,LAL,25,64,35,29,28.8,110.5,2.5,7.9,11.8,0.5,14,0.3,9.9,10.1,8.3,9.3,31.1,0.105
182,Moritz Wagner,ORL,26,57,27,30,19.5,110.6,3.3,17.2,25.4,0.6,20,0.2,13,7.8,5.6,6,19,0.072
183,Jared Rhoden,DET,23,14,2,12,14.1,110.6,1.9,13.5,20.5,0.3,15.4,0.1,8.3,4.8,3.1,4.4,16.7,0.05
184,Donte DiVincenzo,GSW,26,72,42,30,26.3,110.6,3.4,12.3,18.3,1.3,32.1,0.1,6.4,10.2,6.8,7.8,27.6,0.096
185,Caleb Martin,MIA,27,71,38,33,29.3,110.7,3.6,13,19.4,1,21.4,0.4,22.8,9.7,7.3,7.3,28.6,0.106
186,DeMar DeRozan,CHI,33,74,37,37,36.2,110.7,4.2,11.6,16.7,1.1,19,0.5,15.3,11.2,8.6,9.5,34.6,0.129
187,Jalen Johnson,ATL,21,70,35,35,14.9,110.8,3.3,21.4,32.7,0.5,22.6,0.5,29.1,5.2,4.8,4.7,16.4,0.054
