,Name,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,"OPP PTS
OFF TOV","OPP PTS
2ND CHANCE","OPP PTS
FB","OPP PTS
PAINT",DEF WS
184,Clint Capela,ATL,27,63,34,29,30.1,108.2,9.6,30.1,41.9,0.7,16.7,2,58.1,9.4,8,7.4,30.2,0.11
185,Romeo Langford,BOS,21,18,9,9,15.7,108.2,1.3,7.7,11.1,0.3,19.4,0.3,12.2,6.2,4.4,4.1,15.2,0.058
186,Nicolas Batum,LAC,32,67,44,23,27.4,108.2,4,14.3,20.3,1,23.2,0.6,20.4,8.4,6.7,6.3,26.8,0.1
187,Drew Eubanks,SAS,24,54,21,33,14,108.2,3.1,20.7,30.4,0.3,17.6,0.9,53.3,4.2,3.6,3.9,15,0.052
188,Shaquille Harrison,DEN,27,34,27,7,9.8,108.3,1.2,11.7,16.9,0.5,28.3,0.1,11.6,3.4,2.9,2.5,9.4,0.037
189,Vernon Carey Jr.,CHA,20,19,9,10,6,108.3,1.1,17.4,28.4,0.1,5.3,0.3,41.7,1.8,2,1.7,5.6,0.022
190,Duncan Robinson,MIA,27,72,40,32,31.4,108.3,3.4,10.9,15.6,0.6,11.7,0.3,11,10.6,7.8,6.7,26.8,0.113
191,Bobby Portis,MIL,26,66,44,22,20.8,108.3,5.2,22.9,32.5,0.8,21.8,0.4,22,6.7,5.8,4.3,19.2,0.076
192,Josh Jackson,DET,24,62,16,46,25.2,108.3,3.2,12.3,18.1,0.9,20.2,0.8,25.7,10.2,6.7,6.1,26.4,0.093
193,Daniel Gafford,WAS,22,54,31,23,14.7,108.4,2.5,16,23.8,0.5,18.8,1.4,72.8,5.3,4.6,2.7,15.5,0.053
194,Mychal Mulder,GSW,27,60,33,27,12.8,108.4,0.9,6.2,9.4,0.2,9,0.2,13.8,4.3,4.1,3.1,13.2,0.046
195,Nerlens Noel,NYK,27,64,35,29,24.2,108.5,4.1,16.4,24.6,1.1,30,2.2,70.1,7.7,6.4,5.7,22.9,0.086
196,John Konchar,MEM,25,43,23,20,13.4,108.6,2.2,16.1,23.3,0.7,26.3,0.2,13.4,4.4,3.2,4.1,13.3,0.047
197,Dennis Schroder,LAL,27,61,38,23,32.1,108.6,3,9.3,13.1,1.1,22.8,0.2,6.2,10.8,7.5,8.3,33.6,0.114
198,Cameron Payne,PHX,26,60,42,18,18,108.6,2.1,11.9,16.9,0.6,23.7,0.3,20.8,5.7,5,3.9,18,0.064
199,Malik Monk,CHA,23,42,19,23,20.9,108.6,2.1,9.6,14,0.5,13.2,0.1,4.3,6.6,5.1,5.4,20.4,0.075
200,Goran Dragic,MIA,35,50,30,20,26.7,108.6,2.9,10.7,15.6,0.7,15,0.2,7.8,9,7.1,5.5,24.3,0.095
201,Jahlil Okafor,DET,25,27,5,22,12.9,108.7,1.6,11.9,16.7,0.2,13,0.2,16.1,5.4,4.2,3.8,14.4,0.046
202,Kyle Anderson,MEM,27,69,36,33,27.4,108.7,5,17.3,24.2,1.2,23.9,0.8,29.5,9.4,7,7.3,27.2,0.097
203,T.J. Warren,IND,27,4,3,1,29.3,108.7,3,10.6,14.6,0.5,9.5,0,0,11,6.5,10.5,29,0.103
204,Ish Smith,WAS,32,44,23,21,21,108.7,2.9,13.1,19.4,0.7,22.5,0.3,15.7,7,6.1,3.9,21,0.073
205,Jalen Brunson,DAL,24,68,40,28,25,108.7,3,11.7,16.6,0.5,17.8,0,0.7,7.2,6,6,22,0.087
206,Victor Oladipo,MIA,29,33,13,20,32.7,108.8,4.5,13.7,20.3,1.4,24.6,0.4,13.1,9.5,8.7,8.2,31.4,0.119
207,Justin James,SAC,24,36,15,21,8.6,108.8,0.6,6.7,10.5,0.2,13.8,0.1,7.5,2.7,2.3,2.4,9.4,0.031
208,Jrue Holiday,MIL,31,59,41,18,32.3,108.8,3.3,9.3,12.6,1.6,29.9,0.6,21,10.1,8.8,6.7,26.9,0.113
209,Chris Paul,PHX,36,70,49,21,31.4,108.8,4.1,13.1,18.6,1.4,29.7,0.3,9,9.3,7.7,7.7,30.3,0.11
210,Derrick White,SAS,26,36,18,18,29.5,108.8,2.6,8.6,12.8,0.7,16.1,1,26.5,8.7,8.3,6.2,29.9,0.102
211,Dwight Powell,DAL,29,58,36,22,16.6,108.8,2.7,15.8,23.8,0.6,24.8,0.5,37.5,5.8,4.7,4,16.2,0.059
212,Facundo Campazzo,DEN,30,65,43,22,21.9,108.8,1.7,8.1,11.3,1.2,32,0.2,11.6,7,5,5.1,19.8,0.076
213,Jordan McLaughlin,MIN,25,51,15,36,18.4,108.8,1.7,9,13.2,1,29.3,0.1,4.8,6.3,5.9,4.7,17.2,0.064
214,Mason Jones,PHI,22,32,10,22,10.5,108.8,1.5,14.5,20.8,0.2,11.7,0,2.9,4.3,2.4,3.4,10.7,0.038
215,JaKarr Sampson,IND,28,29,14,15,10.9,108.9,1.7,14.5,22.4,0.1,4.4,0.5,35,4,3.7,3.4,10.9,0.038
216,Frank Kaminsky,PHX,28,47,33,14,15.2,108.9,3.2,20.8,28.5,0.3,15.7,0.4,28.8,4.5,3.9,4.1,15.3,0.053
217,Jaylen Hoard,OKC,22,19,1,18,16.8,108.9,2.3,12.8,18.8,0.7,27.7,0.3,18.5,8.2,5.7,4.6,17.9,0.059
218,Maxi Kleber,DAL,29,50,31,19,26.8,108.9,4.3,15.1,21.3,0.5,14.5,0.7,27.6,8,7,7.2,25.6,0.093
219,Jonas Valanciunas,MEM,29,62,32,30,28.3,108.9,8.4,28.9,39.2,0.6,12,0.9,35,10.2,6.2,8.4,28.5,0.098
220,Devin Vassell,SAS,20,62,30,32,17,108.9,2.4,13.8,19.8,0.7,26.7,0.3,15.8,4.9,4.1,3.9,17,0.06
221,Jakob Poeltl,SAS,25,69,32,37,26.7,109,4.8,17.3,24.3,0.7,17.2,1.8,61.2,7.7,7.2,6.1,25.7,0.091
222,Robin Lopez,WAS,33,71,34,37,19.1,109,1.8,9.2,13.1,0.2,8.4,0.6,47.3,6.6,4.8,3.9,17.8,0.064
223,Al-Farouq Aminu,CHI,30,23,5,18,18.9,109,3.8,20,26.3,0.8,32.8,0.4,26.5,5.2,3.9,5,15.7,0.063
224,Ed Davis,MIN,32,23,5,18,13,109,3,23.5,32.7,0.6,23.2,0.6,34.2,4.3,3.3,3.4,11.5,0.044
225,Brandon Goodwin,ATL,25,47,25,22,13.2,109.1,1.3,9.7,13.8,0.4,18.5,0,0,4.6,3.1,3.3,12.2,0.045
226,OG Anunoby,TOR,23,43,18,25,33.3,109.1,4.3,12.5,18.8,1.5,26.9,0.7,18.6,10.3,9.9,7.3,29.1,0.112
227,Patrick Patterson,LAC,32,38,26,12,15.3,109.1,1.5,9.3,14,0.4,16.3,0.2,21.1,4.4,4.3,3.6,16,0.053
228,Aaron Nesmith,BOS,21,46,22,24,14.5,109.1,2.2,14.6,20.8,0.3,16.5,0.2,10.5,5.5,3.6,3.4,13.5,0.05
229,Al Horford,OKC,35,28,11,17,27.9,109.1,5.7,19.5,26.9,0.9,21.2,0.9,36.1,9,6.8,6.9,26.9,0.092
230,Andrew Wiggins,GSW,26,71,38,33,33.3,109.1,3.7,10.6,15.3,0.9,16.9,1,31.4,12.2,9.7,9.6,31.9,0.112
231,Donte DiVincenzo,MIL,24,66,44,22,27.5,109.1,4.5,15.5,21.1,1.1,22.1,0.2,7.9,8.8,7.1,6.1,25.8,0.094
232,Precious Achiuwa,MIA,21,61,31,30,12.1,109.2,2.2,17.4,25.9,0.3,17.4,0.5,47.5,4.8,3.8,3,10.1,0.042
233,Ben McLemore,LAL,28,53,20,33,17.1,109.2,1.6,9.1,13.6,0.4,14.3,0.2,8.9,6.1,4.7,4.9,16.9,0.06
234,Kawhi Leonard,LAC,30,52,36,16,34.1,109.2,5.4,16.1,22,1.6,30.3,0.4,12.6,10.8,7.8,8,33.5,0.113
235,Carsen Edwards,BOS,23,31,14,17,8.9,109.2,0.7,8.4,11.9,0.2,15.9,0,3.1,2.6,2.5,1.7,8.2,0.031
236,Jarred Vanderbilt,MIN,22,64,18,46,17.8,109.2,3.9,21.1,31.8,1,29,0.7,30.7,6.6,5.4,5,18.8,0.061
237,Donovan Mitchell,UTA,24,53,39,14,33.4,109.2,3.5,9.5,13.5,1,24,0.3,7.3,11.8,8.4,9,35.4,0.112
238,Reggie Jackson,LAC,31,67,43,24,23,109.3,2.5,10.7,14.5,0.6,17.9,0.1,6,7.4,5.7,6.2,22.4,0.077
239,Ivica Zubac,LAC,24,72,47,25,22.3,109.3,4.6,20,27,0.3,11.7,0.9,51.7,7.8,5.2,6,21,0.075
240,Garrett Temple,CHI,35,56,25,31,27.3,109.3,2.3,8.2,11.6,0.8,19.2,0.5,21.3,9.8,6.7,6.5,27.4,0.093
241,Grant Williams,BOS,22,63,30,33,18.1,109.3,2.1,11.3,16.4,0.5,16.1,0.4,17.4,5.3,5.1,4,16.2,0.061
242,Goga Bitadze,IND,21,45,19,26,12.5,109.3,2,14.8,23.1,0.2,10,1.3,60,4.2,4.4,4.3,13.8,0.043
243,Brandon Clarke,MEM,24,59,32,27,24,109.3,3.9,16,23.3,1,21.6,0.9,32.1,7.9,6.4,6.7,23.2,0.08
244,Matt Thomas,UTA,26,45,27,18,7.3,109.3,0.8,11.2,16.7,0.1,7.1,0,0,2.9,2,1.9,7.2,0.025
245,Draymond Green,GSW,31,63,35,28,31.5,109.3,6.2,18.4,26.8,1.7,31.1,0.8,26,11.6,9.4,9,29.8,0.105
246,Malachi Flynn,TOR,23,47,21,26,19.7,109.4,2.3,11.4,16,0.8,21.2,0.1,6.5,6.6,5,5,17.5,0.065
247,Damyean Dotson,CLE,27,46,14,32,19.7,109.4,1.9,9.5,13.9,0.3,11.7,0.1,3.6,7.5,5.1,4.9,20.7,0.065
248,Dillon Brooks,MEM,25,67,36,31,29.8,109.4,2.1,6.9,9.7,1.2,21,0.4,11.9,10.5,7.6,8.2,29.8,0.099
249,Dejounte Murray,SAS,24,67,32,35,31.9,109.5,6.2,19,26.9,1.5,30.8,0.1,3.2,8.9,8.6,7.4,32.8,0.104
250,Caleb Martin,CHA,25,53,23,30,15.4,109.5,2.1,12.5,19.6,0.7,27.8,0.2,15.2,5.3,5,4.2,13.6,0.051
251,Monte Morris,DEN,26,47,30,17,25.5,109.5,1.8,7.1,10.2,0.7,18.3,0.3,12.1,8.3,6.1,6.5,24.5,0.083
252,Stephen Curry,GSW,33,63,37,26,34.2,109.6,5,13.5,19.9,1.2,20.9,0.1,3.8,13,10.2,10.1,32.5,0.112
253,Bam Adebayo,MIA,23,64,34,30,33.5,109.6,6.7,20.4,29.2,1.2,21.4,1,38.2,11.6,8,7.2,29.1,0.108
254,Otto Porter Jr.,ORL,28,28,12,16,21.7,109.6,4.4,19.8,28.4,0.6,18,0.1,9.3,8.9,4.5,5.3,20.1,0.072
255,Naji Marshall,NOP,23,32,14,18,21.9,109.6,4.2,18.2,24.9,0.8,22,0.3,15.2,8.7,4.4,6.4,22.3,0.073
256,Terance Mann,LAC,24,67,45,22,18.9,109.7,2.8,14,20.3,0.4,16.2,0.2,11.2,6,5.5,4.8,19.3,0.062
257,Jarrett Culver,MIN,22,34,7,27,14.7,109.7,2.1,13.2,19.6,0.5,17.7,0.3,14.8,5.3,4.5,4.3,13.8,0.048
258,KZ Okpala,MIA,22,37,22,15,12.1,109.7,1.3,10.4,15.2,0.3,14.9,0.3,28.9,3.8,2.8,2.8,10.6,0.039
259,Sam Merrill,MIL,25,30,18,12,7.8,109.7,0.8,9.4,14.6,0.3,18.6,0,3.6,2.9,3,1.9,6.7,0.025
260,Desmond Bane,MEM,23,68,36,32,22.3,109.7,2.6,11.6,16.5,0.6,14.6,0.2,9.8,7.9,5.4,6.3,22,0.072
261,Khem Birch,TOR,28,67,23,44,22.8,109.7,3.2,13.8,19.4,0.7,20.3,0.7,34.7,7.2,5.1,6,21.7,0.073
262,Chuma Okeke,ORL,22,45,15,30,25.2,109.8,3.1,11.7,16.7,1.1,28.7,0.5,19.1,7.3,6.2,6.3,24.1,0.081
263,P.J. Washington,CHA,22,64,31,33,30.5,109.8,5.1,16.3,24,1.1,21.2,1.2,38,10.1,8.2,8.6,30.1,0.098
264,Kelly Oubre Jr.,GSW,25,55,27,28,30.7,109.8,4.5,13.5,20,1,20.2,0.8,22.8,11.6,9.5,9.1,30.1,0.099
265,Didi Louzada,NOP,21,3,0,3,18.8,109.8,0.7,3.2,4.2,0.7,22.2,0,0,6,1,1,15.3,0.061
266,Deni Avdija,WAS,20,54,25,29,23.3,109.9,4.4,18.1,25.5,0.6,16.5,0.3,14.9,8.4,6.7,5.4,23.4,0.074
267,Lauri Markkanen,CHI,24,51,20,31,25.8,109.9,4.6,17.3,24.1,0.5,14.9,0.3,14.7,10,6.2,6.7,27.1,0.081
268,T.J. McConnell,IND,29,69,33,36,26,110,2.9,10.6,16.4,1.9,38.7,0.3,9.2,8.8,8.9,6.8,28.4,0.083
269,Damian Jones,SAC,26,39,24,15,14,110,2.2,15.6,23.2,0.3,11.6,0.7,51.8,5.1,3.8,4,15.3,0.045
270,Mikal Bridges,PHX,24,72,51,21,32.6,110,3.2,9.9,14.3,1.1,20.9,0.9,28.4,10.1,8.9,8.1,32.1,0.101
271,Thaddeus Young,CHI,33,68,30,38,24.3,110.1,3.8,15.4,21.7,1.1,29.8,0.6,27,8.3,5.9,5.3,24.9,0.075
272,Serge Ibaka,LAC,31,41,24,17,23.3,110.1,4.9,21.7,29.7,0.2,5.6,1.1,43.9,6.4,5.3,5.8,24.2,0.072
273,Eric Gordon,HOU,32,27,10,17,29.2,110.1,1.9,6.2,9.2,0.5,11.4,0.5,14.4,10.4,6.9,9.2,30.1,0.091
274,Terence Davis,SAC,24,61,26,35,17.6,110.1,2.2,12.5,18.9,0.7,22.9,0.2,10.9,5.7,5.1,4.5,16.9,0.055
275,Miles Bridges,CHA,23,66,31,35,29.3,110.1,4.8,15.8,23.8,0.7,14.1,0.8,26,10.6,7.9,7.3,29,0.092
276,Cam Reynolds,HOU,26,5,3,2,8.1,110.1,0.6,7.9,11.5,0,0,0,0,3.4,3,2,12.4,0.026
277,Wes Iwundu,NOP,26,41,17,24,13.1,110.1,1.8,13,19.1,0.4,18.3,0.1,6.7,5.5,3.9,4,12.5,0.041
278,Tomas Satoransky,CHI,29,58,25,33,22.5,110.1,1.9,8.7,12.1,0.7,21.6,0.2,11.8,7.7,5.4,4.9,23.8,0.068
279,George Hill,PHI,35,30,16,14,22.4,110.2,1.5,6.3,9.6,0.8,22.3,0.2,6.7,6.9,6.7,4.8,20.3,0.067
280,Trey Burke,DAL,28,62,35,27,14.7,110.2,0.7,4.7,7.1,0.6,29.3,0.1,9.1,4.7,4.6,3.4,14.6,0.046
281,Brook Lopez,MIL,33,70,46,24,27.2,110.2,3.5,11.5,15.4,0.6,13.5,1.5,51.2,9.1,7.2,5.9,24,0.083
282,Fred VanVleet,TOR,27,52,22,30,36.5,110.2,3.6,10.1,15.1,1.7,25.6,0.7,17.5,10.9,10.2,7.7,31.4,0.11
283,Austin Rivers,DEN,28,36,20,16,23.5,110.3,2.1,8.8,13,0.8,21,0.1,2.3,7.4,6.4,4.9,21,0.071
284,Jeff Teague,MIL,33,55,27,28,17.3,110.3,1.3,7.4,11.3,0.6,19.2,0.2,13.2,5.8,6,4.8,16.9,0.052
285,Cody Zeller,CHA,28,48,21,27,20.9,110.3,4.4,21,30.1,0.6,16.7,0.4,27,8.1,5.4,5.2,20.4,0.065
286,Gabe Vincent,MIA,25,50,27,23,13.1,110.3,0.9,6.8,10.6,0.4,22.3,0,3.3,4.6,3.8,2.8,9.6,0.04
287,Aaron Holiday,IND,24,66,30,36,17.8,110.3,1.1,6,9.3,0.7,21.1,0.2,7.9,5.9,6.1,5.1,19.4,0.055
288,Gordon Hayward,CHA,31,44,24,20,34,110.3,5,14.3,20.7,1.2,21.7,0.3,9.9,12.1,9.3,9.8,34.4,0.104
289,Raul Neto,WAS,29,64,30,34,21.9,110.3,2,8.7,12.3,1.1,33.8,0.1,5,8,5.9,4.6,22.4,0.067
290,Danilo Gallinari,ATL,32,51,29,22,24,110.3,3.8,15.5,22.4,0.6,17.4,0.2,9.8,7.3,7,5.2,23.6,0.072
291,Aaron Gordon,DEN,25,50,29,21,27.7,110.4,4.1,15,20.7,0.7,15.2,0.7,28.6,9.3,6.8,7.5,26.9,0.084
292,Russell Westbrook,WAS,32,65,30,35,36.4,110.4,9.9,24.9,36.2,1.4,25,0.4,11.5,12.6,10.5,7.9,36.8,0.111
293,Lamar Stevens,CLE,23,40,13,27,12.5,110.5,1.8,14.5,22.5,0.4,21.3,0.3,20.3,4.6,3.7,2.9,12.3,0.038
294,Markus Howard,DEN,22,37,24,13,5.5,110.5,0.5,9.5,13.1,0.1,13.8,0,4.8,2,1.4,2.2,6,0.018
295,Khris Middleton,MIL,29,68,45,23,33.4,110.5,5.2,14.3,19.3,1.1,19.9,0.1,4.2,10.9,8.6,7.5,29.9,0.099
296,Eric Paschall,GSW,24,40,20,20,17.4,110.5,2.5,13.8,20.8,0.3,10.1,0.2,12.1,6.3,4.9,4.2,17.8,0.051
297,Tony Bradley,OKC,23,42,15,27,16.3,110.5,3.7,22.4,31.7,0.4,12.3,0.7,41.1,6.3,4.6,3.9,15.3,0.048
298,Lou Williams,ATL,34,66,44,22,21.6,110.6,1.8,8,11.5,0.7,22.4,0.1,5.1,6.9,6,5.8,22.2,0.065
299,Jamal Murray,DEN,24,48,31,17,35.5,110.6,3.3,9.5,13.8,1.3,22.3,0.3,9,11.2,7.7,9.4,32.5,0.104
300,Joe Harris,BKN,29,69,45,24,31,110.6,3,9,13,0.7,15.7,0.2,6.1,9.9,9,8.1,31.1,0.092
301,Solomon Hill,ATL,30,71,41,30,21.3,110.6,2.4,11.1,16.1,0.7,21.8,0.2,8.9,6.8,5.6,5,21.5,0.063
302,James Wiseman,GSW,20,39,18,21,21.4,110.6,4.4,19,27.6,0.3,8.3,0.9,36.4,8.7,6.7,7.3,22.6,0.065
303,Payton Pritchard,BOS,23,66,33,33,19.2,110.6,1.9,9.9,14.3,0.6,18.7,0.1,6.9,6.1,5.1,4.2,17.2,0.056
304,Tyler Herro,MIA,21,54,29,25,30.3,110.6,4.5,14.4,21.3,0.6,13.6,0.3,12.2,10.7,9,6.4,26.9,0.09
305,JJ Redick,DAL,37,44,22,22,16.4,110.6,1.4,8.2,11.7,0.3,9.4,0.1,5.4,5.8,4.2,4.5,16.3,0.05
306,Hamidou Diallo,DET,22,52,18,34,23.6,110.6,4.1,16.1,23,0.8,23.7,0.5,18.9,9.5,7.1,4.9,24,0.07
307,Chris Boucher,TOR,28,60,25,35,24.2,110.7,4.8,19.2,29.7,0.6,14.3,1.9,53.4,7.6,7.1,5.4,20.7,0.071
308,Jalen Smith,PHX,21,27,19,8,5.8,110.7,1.1,17.4,23.4,0,5.6,0.1,33.3,2.1,1.6,2,6.1,0.018
309,Killian Hayes,DET,19,26,6,20,25.8,110.7,2.4,9.2,13.1,1,27,0.4,13.5,10.6,6.7,6.7,27,0.076
310,T.J. Leaf,POR,24,7,6,1,5.1,110.7,0.7,10.6,13.9,0.3,50,0.1,20,2.1,2,3.1,4.3,0.017
311,Tyler Johnson,BKN,29,39,29,10,17.5,110.7,1.8,9.6,14.3,0.4,16.1,0,0,5.3,5.4,5.1,16.6,0.051
312,Daniel Theis,CHI,29,65,28,37,24.6,110.8,4,16.4,23.3,0.6,17.2,0.9,37.3,8.4,5.9,6.4,22.9,0.071
313,Bryn Forbes,MIL,27,70,45,25,19.3,110.8,1.4,6.9,9.9,0.3,11.2,0,0.8,6.8,5.8,4.4,18.4,0.056
314,Davis Bertans,WAS,28,57,29,28,25.7,110.8,2.6,9.5,13.9,0.6,15.9,0.2,9.3,8.9,7.5,4.9,24.6,0.075
315,Deandre Ayton,PHX,22,69,48,21,30.6,110.8,7.2,23.6,34,0.6,13.1,1.2,39.1,10,8.3,8,30,0.088
316,Elfrid Payton,NYK,27,63,36,27,23.6,110.8,2.4,9.8,13.9,0.7,22.5,0.1,6,8,5.4,6.1,22.9,0.068
317,Sterling Brown,HOU,26,51,14,37,24.1,110.8,3.6,14.7,21.9,0.7,18.5,0.2,8.4,9.3,6.5,7.5,24.1,0.069
318,Tyler Cook,DET,23,32,11,21,13.7,110.8,2.1,14.9,21.8,0.3,14.5,0.1,5.9,5.6,3.9,3.6,15.9,0.039
319,Tristan Thompson,BOS,30,54,27,27,23.8,110.9,5,21.2,29.5,0.4,12.8,0.6,26,7.3,5.7,6.6,22.1,0.068
320,Freddie Gillespie,TOR,24,20,7,13,19.6,110.9,2.8,14.2,21.1,0.7,16,1,44.4,6.6,5.7,4.9,18.8,0.056
321,Alex Len,WAS,28,64,30,34,15.3,111,2.8,17.4,24,0.3,14.1,1,60.4,6,4.2,3.9,15.4,0.044
322,D.J. Wilson,HOU,25,35,13,22,12.4,111,2.6,19.9,28.3,0.3,17.5,0.5,30.8,4.8,3.3,3,11.4,0.035
323,Blake Griffin,BKN,32,46,24,22,25.8,111,4.1,15.9,23.1,0.7,19.2,0.3,11.8,7.7,7.7,6.3,24.3,0.071
324,Aron Baynes,TOR,34,53,20,33,18.5,111,3.5,19.2,27.8,0.3,9.9,0.4,28.9,6.1,5.1,4.9,15.8,0.053
325,Trevor Ariza,MIA,36,30,17,13,28,111,3.9,15,21.2,1,18.5,0.6,25.7,7.8,6.8,6.6,25.3,0.08
326,Oshae Brissett,IND,23,21,10,11,24.7,111,4.1,14.9,22.9,0.9,19.4,1,29.4,8.5,8.3,9.1,31.8,0.073
327,Bogdan Bogdanovic,ATL,28,44,30,14,29.7,111,3.2,10.4,14.6,1.1,26.8,0.3,11.8,10.1,8.2,7,30.3,0.084
328,Grayson Allen,MEM,25,50,26,24,25.2,111,2.8,10.6,14.9,0.9,20.5,0.2,7.9,8.7,7.1,7.4,25.2,0.072
329,Kevin Durant,BKN,32,35,23,12,33.1,111.1,6.7,18,26.1,0.7,16.7,1.3,30.4,10.3,11,6.8,32.9,0.095
330,Malcolm Brogdon,IND,28,56,27,29,34.5,111.1,4.2,11.8,17.5,0.9,15.5,0.3,6.3,10.9,9.9,9.3,37.3,0.095
331,Dylan Windler,CLE,24,31,11,20,16.5,111.1,2.8,17.1,25.1,0.6,22.6,0.4,17.6,6.7,4.5,4.3,17.3,0.048
332,Jaylen Nowell,MIN,21,42,10,32,18.1,111.1,1.8,9.8,14.7,0.5,15.7,0.3,13.2,5.3,5.7,5.1,17.5,0.051
333,Kenrich Williams,OKC,26,66,21,45,21.6,111.1,2.9,12.9,18.2,0.8,23.2,0.3,13.5,9.5,6.2,5.4,21.4,0.061
334,Justin Holiday,IND,32,72,34,38,30.3,111.2,3.1,9.8,14.6,1,19.5,0.6,14.6,9.9,8.9,8.5,33.5,0.085
335,Saddiq Bey,DET,22,70,19,51,27.3,111.2,3.9,14.5,21,0.7,18.1,0.2,6.5,9.7,7.3,6.8,30.6,0.076
336,Coby White,CHI,21,69,30,39,31.2,111.3,3.7,11.6,15.9,0.6,13.1,0.2,8.7,11.9,7.3,8.2,31.2,0.087
337,Marcus Smart,BOS,27,48,24,24,32.9,111.3,2.7,8.4,12,1.5,27,0.5,13.7,11.5,8.7,9.4,30.5,0.091
338,Andre Drummond,LAL,27,46,19,27,27,111.4,8.4,33.6,47.2,1.4,28.8,1.1,45.4,10,5.5,7.3,27.1,0.072
339,Kemba Walker,BOS,31,43,22,21,31.8,111.4,3.6,11.3,16.5,1.1,24,0.3,9,10,9,7.8,27.9,0.086
340,James Johnson,NOP,34,51,21,30,20.5,111.4,2.8,13.1,18.9,0.8,25.5,0.8,36.2,7.3,5.4,5.8,20.5,0.056
341,Pascal Siakam,TOR,27,56,21,35,35.8,111.4,5.5,15.6,23.1,1.1,17.7,0.7,18.1,11.2,10.8,8.4,32.1,0.096
342,Devin Booker,PHX,24,67,48,19,33.9,111.4,3.7,10.8,15.8,0.8,16,0.2,7.5,10.7,9.6,8.2,33.8,0.092
343,Sekou Doumbouya,DET,20,56,15,41,15.5,111.5,1.9,11.7,18.2,0.4,17.3,0.2,8.4,6.1,4.8,3.7,16.3,0.042
344,Paul Millsap,DEN,36,56,38,18,20.8,111.5,3.3,16.7,23.7,0.9,24.5,0.6,33,6.4,4.5,6.5,19.1,0.055
345,Keita Bates-Diop,SAS,25,30,13,17,8.2,111.5,1.3,15.4,23.5,0.4,26.2,0.2,17.2,3.2,2.8,1.9,7.5,0.022
346,Karim Mane,ORL,21,10,2,8,8.8,111.5,1.3,15.1,22.4,0,0,0.2,22.2,2,2.7,2.1,8.4,0.024
347,Domantas Sabonis,IND,25,62,29,33,36,111.5,9.5,25.9,38.2,1.2,19.2,0.5,13.3,12.3,10.4,10.3,39.6,0.096
348,Harry Giles III,POR,23,38,23,15,9.2,111.5,2.7,25.4,37.2,0.2,18.2,0.3,39.4,3.4,3.3,2.8,8.1,0.026
349,Jerami Grant,DET,27,54,15,39,33.9,111.5,4,11.8,17.1,0.6,12.3,1.1,29.4,11.2,9.2,7.6,35.1,0.091
350,Nickeil Alexander-Walker,NOP,22,46,20,26,21.9,111.5,2.8,12.7,18.2,1,28.1,0.5,22.9,8.2,5.2,5,20.2,0.058
351,Kyle Guy,SAC,23,31,11,20,7.6,111.5,1,12.8,18.6,0.2,18.8,0,0,2.7,1.6,1.7,7.7,0.021
352,Derrick Favors,UTA,29,68,49,19,15.3,111.6,3.5,22.7,30.9,0.5,23.4,1,67.3,5.4,4.3,4.1,17.9,0.041
353,Kendrick Nunn,MIA,25,56,31,25,29.5,111.6,2.8,9.6,13.7,0.9,18.4,0.3,10.9,10.1,7.2,6.4,25,0.078
354,Mike James,BKN,30,13,9,4,18.2,111.6,2.2,11.2,16.5,0.5,23.1,0.1,3.7,5.4,6.1,4.5,20.3,0.048
355,Kevin Huerter,ATL,22,69,40,29,30.8,111.6,2.8,9,12.8,1.2,25.9,0.3,7.8,10,8,7.1,32,0.082
356,Tony Snell,ATL,29,47,29,18,21.1,111.6,2,9,12.9,0.3,8.8,0.2,11.1,7,6.2,4.9,20.9,0.055
357,Luguentz Dort,OKC,22,52,18,34,29.7,111.6,2.9,9.2,13.2,0.9,20.2,0.4,14.6,10.7,8.2,7.2,29.5,0.078
358,Saben Lee,DET,22,48,14,34,16.3,111.7,1.6,9.9,14.5,0.7,27.4,0.3,16.5,5.6,4.8,4.4,17.1,0.043
359,James Ennis III,ORL,30,41,12,29,24.1,111.7,3,12.3,17.3,0.8,21.6,0.2,7.9,7.7,5.9,6.8,21.4,0.063
360,John Collins,ATL,23,63,34,29,29.3,111.7,5.5,18.3,25.8,0.5,13,1,31.3,9.6,8.2,7.3,30.7,0.077
361,Zion Williamson,NOP,20,61,29,32,33.2,111.7,4.5,13.1,18.5,0.9,18.4,0.6,21.5,12.3,8.4,9.5,31.9,0.089
362,Bismack Biyombo,CHA,28,66,28,38,20.4,111.7,3.2,15,21.9,0.3,7.9,1.1,47.7,7.2,5.3,6.3,19.5,0.054
363,Stanley Johnson,TOR,25,61,25,36,16.5,111.7,2,12.8,18.9,0.9,26.9,0.3,15.4,5.8,4.7,4.4,15.3,0.044
364,Gary Clark,PHI,26,39,12,27,16.8,111.7,2.1,12.5,17.2,0.3,14.8,0.2,11.3,6.4,3.8,5.6,16.4,0.044
365,Jaylen Brown,BOS,24,58,30,28,34.5,111.8,4.8,13.6,19.4,1.2,22.9,0.6,14.3,11.8,9.7,8.5,31.5,0.09
366,Delon Wright,SAC,29,63,21,42,27.7,111.8,3.2,12.2,18.3,1.6,32.1,0.5,16.9,9.1,7.5,6.7,29.5,0.07
